Guid,Name,CurrencyIsoCode,SBQQ__EffectiveDate__c,SBQQ__LowerBound__c,SBQQ__PriceBook2__c,SBQQ__Price__c,SBQQ__Product__c,SBQQ__UpperBound__c,PriceFormat__c,OverageRate__c,MixedBlockTierOFPrice__c,ProductCode__c
bd97f9af-9dc9-46fc-b307-fb78fb42c2e6,Standard Stakeholder Tier 5,USD,#N/A,501.0,#N/A,24000.0,65b66f27-653e-4e64-846e-5988a2720e82,1001.0,FlatFee,#N/A,#N/A,S2S-BP-XX-CPQ
bd99cc2f-81de-4c21-aed4-8abec03bd074,Tier 3 Professional Tiered Legacy Stakeholder,USD,#N/A,2.0,#N/A,240.0,23c941bd-c319-4136-bd3f-a8b30f435c8b,3.0,FlatFee,#N/A,#N/A,STPPL-BP-XX-CPQ
be65ffb9-fba4-4137-b295-f8e5d36fc361,Professional Plus Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,1ecd40d1-aa88-44d8-a8ff-a5c15ac97b7f,501.0,FlatFee,#N/A,#N/A,SHPP-BP-XX-CPQ
bfbe946f-4943-4863-b1ff-65222f27de27,Work.com Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,0f285a71-3d9b-4c2e-bfe1-475ee7d27e9a,501.0,FlatFee,#N/A,#N/A,SHWK-BP-XX-CPQ
c15e524e-002b-4e0a-b639-c18e23cf1af5,Professional Stakeholder Tier 1,USD,#N/A,0.0,#N/A,0.0,a835eda1-54f2-4e50-98d1-18bb1e53ea42,1.0,FlatFee,#N/A,#N/A,STPX-BP-XX-CPQ
c20f992d-f186-4ed7-b5ea-e03384e2ffb5,Professional Services Migration (Medium) Tier 3,USD,#N/A,501.0,#N/A,60000.0,35287239-5c87-443a-bf25-3786d6903253,1501.0,FlatFee,#N/A,#N/A,PSVM-SE-SS-CPQ
c2fca2d9-8032-4df7-b083-56235f4c91b9,Professional Stakeholder Tier 5,USD,#N/A,501.0,#N/A,2000.0,08aa77ce-86d4-456a-91e2-d31b45b1cb18,1001.0,FlatFee,#N/A,#N/A,PRTSU-BP-MM-CPQ
c3195bc3-6f59-4478-96c9-ad365e6c6ff2,Stakeholder PD.Org Tier 2,USD,#N/A,1.0,#N/A,1800.0,7811e015-30ef-4817-8c52-89807b3adb3b,51.0,FlatFee,#N/A,#N/A,S3T-BP-XX-CPQ
c383cdcb-1581-4d9a-9793-f06229f03cbd,Professional Stakeholder User Fee Tier 3,USD,#N/A,51.0,#N/A,700.0,5cce8dad-000a-4f23-bcf6-6ce1dc2d6916,251.0,FlatFee,#N/A,#N/A,PPSX-BP-MM-CPQ
c3c7d8f2-af6d-40ef-8992-6a8318d50e43,Professional Stakeholder Tier 6,USD,#N/A,1001.0,#N/A,90000.0,86ec9e71-9297-40d4-aadb-f4ebd4230c99,#N/A,FlatFee,#N/A,#N/A,SHPX-BP-XX-CPQ
c46a0a07-8ccb-4776-b2f2-451b2c277bfd,Professional Stakeholder Tier 6,USD,#N/A,1001.0,#N/A,7500.0,62738144-95ea-4f3d-bf96-784a1b0a7462,5001.0,FlatFee,#N/A,#N/A,PXTSU-BP-MM-CPQ
c47ce07c-9f7d-4554-bf13-4279e1fba008,Tier 1,USD,#N/A,1.0,4861353f-43ea-4659-af7d-b14a8d769281,120.0,b2115577-fd24-4406-a61f-b3466d626030,7.0,FlatFee,#N/A,#N/A,STR1S-BP-XX-CPQ
c535b729-990c-4c60-95ba-b8e177f395b3,Professional Stakeholder Tier 6,USD,#N/A,1001.0,#N/A,90000.0,f15edf92-92ab-4d31-9d58-8b2e27bdeb6e,#N/A,FlatFee,#N/A,#N/A,STPRC-BP-XX-CPQ
c574862a-a258-4630-8308-1930724120eb,Professional Plus Stakeholder Tier 5,USD,#N/A,501.0,#N/A,2000.0,8a4fe5d5-5492-423b-b1f3-7ec4d717ab48,1001.0,FlatFee,#N/A,#N/A,PPTSU-BP-MM-CPQ
c5ed603c-3e2a-4053-9fd8-d0d06445baf4,Professional Services Optimize (Micro) Tier 1,USD,#N/A,1.0,#N/A,12500.0,323dae2b-b5d9-4bb2-8bb6-00cacdafccac,101.0,FlatFee,#N/A,#N/A,PSVO-SE-SS-CPQ
c666d53b-ace3-4f1b-821d-f9e92a704680,Work.com Tiered Stakeholder Tier 3,USD,#N/A,51.0,#N/A,8400.0,f3a4220f-ba29-41f3-a789-38048d8ee9e6,251.0,FlatFee,#N/A,#N/A,SHWKT-BP-XX-CPQ
c6c89cb0-cbfe-4471-936d-17edf4d879f9,Professional Services Optimize With ServiceNow (Small) Tier 1,USD,#N/A,1.0,#N/A,36000.0,a7ca1efe-216a-4f06-a124-7c73191f523f,251.0,FlatFee,#N/A,#N/A,PSVOS-SE-SS-CPQ
c7335827-8e35-4b36-a604-e50bb4cbe6d8,Tier 2 Standard Tiered Legacy Stakeholder,USD,#N/A,1.0,#N/A,240.0,10f3f097-8c8c-43dd-9ec3-fcbbad623368,2.0,FlatFee,#N/A,#N/A,S2SL-BP-XX-CPQ
c7548ac3-d70a-4b36-820c-359d638580c3,Tier 5 Professional Tiered Legacy Stakeholder,USD,#N/A,4.0,#N/A,240.0,23c941bd-c319-4136-bd3f-a8b30f435c8b,5.0,FlatFee,#N/A,#N/A,STPPL-BP-XX-CPQ
c7bebc2c-d0f8-4cd3-8fa8-4bfb18a084c1,Team Stakeholder Tier 6,USD,#N/A,1001.0,#N/A,90000.0,ff2edd6b-8e7a-4a33-9b53-a4ec30838363,5001.0,FlatFee,#N/A,#N/A,S2TC-BP-XX-CPQ
c9bd4ed1-3956-4d3a-ab73-ed61af12e968,Standard Stakeholder Tier 3,USD,#N/A,51.0,#N/A,8400.0,bb1cf1d2-8422-4df5-9900-f415b52807c9,251.0,FlatFee,#N/A,#N/A,S2SC-BP-XX-CPQ
cab0b4cf-e14d-435e-8bec-9a993d96d074,Tier 4 PD.Org Tiered Legacy Stakeholder,USD,#N/A,3.0,#N/A,240.0,f8847893-6609-4f6b-982f-d07d6236000f,4.0,FlatFee,#N/A,#N/A,S3PPL-BP-XX-CPQ
cba2cce4-91f3-443e-9552-14670e86c177,Standard Stakeholder Tier 2,USD,#N/A,1.0,#N/A,900.0,bb1cf1d2-8422-4df5-9900-f415b52807c9,51.0,FlatFee,#N/A,#N/A,S2SC-BP-XX-CPQ
cc0d6647-10f7-4911-af57-ca3b16d08699,Professional Plus Stakeholder Tier 5,USD,#N/A,501.0,#N/A,24000.0,1ecd40d1-aa88-44d8-a8ff-a5c15ac97b7f,1001.0,FlatFee,#N/A,#N/A,SHPP-BP-XX-CPQ
cc576a06-e483-4984-aceb-b9ce1089c604,Professional Plus Stakeholder Tier 3,USD,#N/A,51.0,#N/A,8400.0,d7c789d5-c096-4b94-8e4f-3794f56d1185,251.0,FlatFee,#N/A,#N/A,STPPC-BP-XX-CPQ
cc60f0ee-c117-4070-8987-a9030cf88b9d,Stakeholder PD.Org Tier 1,USD,#N/A,0.0,#N/A,0.0,7811e015-30ef-4817-8c52-89807b3adb3b,1.0,FlatFee,#N/A,#N/A,S3T-BP-XX-CPQ
ccdbb4ed-a8b8-452d-99a1-25b7063e2ada,Stakeholder User Fee Tier 2,USD,#N/A,1.0,#N/A,150.0,133fe117-c33e-4023-a8a7-7abb872479ad,51.0,FlatFee,#N/A,#N/A,BSPSU-BP-MM-CPQ-FY21
cd8f4e8e-427c-4116-8c80-61c7f4b5dd5e,Standard Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,bb1cf1d2-8422-4df5-9900-f415b52807c9,501.0,FlatFee,#N/A,#N/A,S2SC-BP-XX-CPQ
cdef6bfd-5ada-4bf5-b2bd-d728beefe49d,Professional Services Optimize (X-Large) Tier 5,USD,#N/A,1001.0,#N/A,80000.0,323dae2b-b5d9-4bb2-8bb6-00cacdafccac,1501.0,FlatFee,#N/A,#N/A,PSVO-SE-SS-CPQ
ce6cf796-13b2-44a3-a20e-083b84079f73,Tier 3 Business Tiered Legacy Stakeholder,USD,#N/A,2.0,#N/A,240.0,1f032fda-b3e1-4f00-a687-fedbb2ad9180,3.0,FlatFee,#N/A,#N/A,S2BL-BP-XX-CPQ
cf0cfaac-60d3-4084-b555-a72d9a6ca5ab,Standard Stakeholder Tier 3,USD,#N/A,51.0,#N/A,8400.0,63901c13-c9c3-4dfe-b90d-be70986a3bcd,251.0,FlatFee,#N/A,#N/A,SHS-BP-XX-CPQ
cf117dc5-b000-451d-aca0-ca8cf7470e75,Stakeholder User Fee Tier 5,USD,#N/A,501.0,#N/A,2000.0,e69f6830-a5c2-4938-a8b0-45417431342d,1001.0,FlatFee,#N/A,#N/A,BSPSU-BP-MM-CPQ
d09e5919-217c-46f1-bf98-57dc0923f7b1,Work.com Stakeholder User Fee Tier 1,USD,#N/A,0.0,#N/A,0.0,8a31742c-ddc6-45cf-b433-1096f041d22d,1.0,FlatFee,#N/A,#N/A,WKSU-BP-MM-CPQ
d2c8913c-9703-4882-8c86-603bdaad8ad2,Tier 1,USD,#N/A,1.0,#N/A,120.0,f14e6a87-1c5a-4415-bc9a-dff9ed79cc24,6.0,FlatFee,#N/A,#N/A,#N/A
d2e5356f-eafd-4006-91c6-7c4b88fc213b,Work.com Tiered Stakeholder Tier 6,USD,#N/A,1001.0,#N/A,90000.0,f3a4220f-ba29-41f3-a789-38048d8ee9e6,5001.0,FlatFee,#N/A,#N/A,SHWKT-BP-XX-CPQ
d3e6107b-02cb-48cd-824d-18b86185edcd,Tier 1 PD.Org Tiered Legacy Stakeholder,USD,#N/A,0.0,#N/A,0.0,f8847893-6609-4f6b-982f-d07d6236000f,1.0,FlatFee,#N/A,#N/A,S3PPL-BP-XX-CPQ
d600a40e-a3ac-4e72-9c7d-01b30a41d4e1,Professional Plus Stakeholder Tier 2,USD,#N/A,1.0,#N/A,1800.0,1ecd40d1-aa88-44d8-a8ff-a5c15ac97b7f,51.0,FlatFee,#N/A,#N/A,SHPP-BP-XX-CPQ
d61b26d1-d9b0-4556-8880-e3fcf28b1229,Professional Stakeholder Tier 2,USD,#N/A,1.0,#N/A,1800.0,c5766468-8553-4e45-b120-e92e0cc50e56,51.0,FlatFee,#N/A,#N/A,STPP-BP-XX-CPQ
d998a797-c59f-44f4-a707-b3ee8db5d8b7,Stakeholder User Fee Tier 4,USD,#N/A,251.0,#N/A,1250.0,5366ad91-6892-4c85-a1a6-f9bb7833a3e6,501.0,FlatFee,#N/A,#N/A,TPSU-BP-MM-CPQ
da0b83f6-5558-4630-b1b2-7c0a771a46db,Professional Plus Stakeholder Tier 2,USD,#N/A,1.0,#N/A,150.0,8a4fe5d5-5492-423b-b1f3-7ec4d717ab48,51.0,FlatFee,#N/A,#N/A,PPTSU-BP-MM-CPQ
da20acf0-21d1-4466-abb5-3511a01b518a,Professional Services Optimize With Advanced Integrations (Large) Tier 3,USD,#N/A,501.0,#N/A,75000.0,b932b875-715d-4f98-8e13-46b20d8d564c,1001.0,FlatFee,#N/A,#N/A,PSVOI-SE-SS-CPQ
da83f610-c8f6-426d-b601-30123aefafc7,Tier 5 PD.Org Tiered Legacy Stakeholder,USD,#N/A,4.0,#N/A,240.0,c4e9b6c7-e4b7-41ac-95d7-d2ad231d8090,5.0,FlatFee,#N/A,#N/A,S3TL-BP-XX-CPQ
da8601b4-7958-48ac-ada7-2fdbcd251f32,Tier 5 Business Tiered Legacy Stakeholder,USD,#N/A,4.0,#N/A,240.0,1f032fda-b3e1-4f00-a687-fedbb2ad9180,5.0,FlatFee,#N/A,#N/A,S2BL-BP-XX-CPQ
daf306d8-b982-4f50-85eb-e30da37db094,Tier 1,USD,#N/A,1.0,#N/A,180.0,97a23ce0-9bf7-4c70-b22e-a0c69e4b4b68,2.0,#N/A,#N/A,#N/A,PDVT-AO-LU-CPQ
dbb8741d-4a12-4576-b347-a90e9cde90db,Business Stakeholder Tier 3,USD,#N/A,51.0,#N/A,8400.0,ef4348d4-be09-4af5-96db-f3770e9e1691,251.0,FlatFee,#N/A,#N/A,S2BC-BP-XX-CPQ
dbe47327-0353-4c0a-a0ec-edf145df8b1d,Professional Plus Stakeholder Tier 4,USD,#N/A,251.0,#N/A,1250.0,8a4fe5d5-5492-423b-b1f3-7ec4d717ab48,501.0,FlatFee,#N/A,#N/A,PPTSU-BP-MM-CPQ
dcc47abd-2ffe-41bd-9846-958a42aa54fd,Tier 2 Business Tiered Legacy Stakeholder,USD,#N/A,1.0,#N/A,240.0,1f032fda-b3e1-4f00-a687-fedbb2ad9180,2.0,FlatFee,#N/A,#N/A,S2BL-BP-XX-CPQ
dd75ac0d-a181-4fe6-bb71-efb91d7b3c14,Tier 5 PD.Org Tiered Legacy Stakeholder,USD,#N/A,4.0,#N/A,240.0,f8847893-6609-4f6b-982f-d07d6236000f,5.0,FlatFee,#N/A,#N/A,S3PPL-BP-XX-CPQ
de64dd53-5488-4911-9949-8a2adf5f7683,Professional Services Optimize (XX-Large) Tier 6,USD,#N/A,1501.0,#N/A,100000.0,323dae2b-b5d9-4bb2-8bb6-00cacdafccac,2501.0,FlatFee,#N/A,#N/A,PSVO-SE-SS-CPQ
df036228-46cb-41ee-abc3-a928e30860e6,Professional Services Optimize With ServiceNow (Large) Tier 3,USD,#N/A,501.0,#N/A,75000.0,a7ca1efe-216a-4f06-a124-7c73191f523f,1001.0,FlatFee,#N/A,#N/A,PSVOS-SE-SS-CPQ
df54bc82-46a4-498a-b270-ebd93963d0aa,Work.com Stakeholder User Fee Tier 5,USD,#N/A,501.0,#N/A,2000.0,8a31742c-ddc6-45cf-b433-1096f041d22d,1001.0,FlatFee,#N/A,#N/A,WKSU-BP-MM-CPQ
dfeb98d6-4531-4a04-be96-331966d30786,Professional Stakeholder Tier 6,USD,#N/A,1001.0,#N/A,90000.0,5cbffc6b-822e-41d0-a7b7-0b9c89caec16,#N/A,FlatFee,#N/A,#N/A,STPPX-BP-XX-CPQ
e0241e41-87ed-4b41-97b0-e46053d4eac4,Professional Stakeholder Tier 2,USD,#N/A,1.0,#N/A,1800.0,844d059a-e26c-4c2f-bcc7-e01470f66ee2,51.0,FlatFee,#N/A,#N/A,SHP-BP-XX-CPQ
e16e0e41-de74-4a1c-a766-093330a083e6,Stakeholder User Fee Tier 4,USD,#N/A,251.0,#N/A,1250.0,8be8f77e-6d8d-4229-990c-44aa9f37f640,501.0,FlatFee,#N/A,#N/A,BSTPS-BP-MM-CPQ-FY21
e19c80c8-1d70-43d2-aa20-45a84f565b59,Professional Stakeholder User Fee Tier 2,USD,#N/A,1.0,#N/A,150.0,771b5f45-18b8-4a71-9368-2baf60244aa4,51.0,FlatFee,#N/A,#N/A,PRSU-BP-MM-CPQ
e2ff6c46-6a05-4fdf-bc15-dd8ebcd4b771,Standard Stakeholder Tier 3,USD,#N/A,51.0,#N/A,8400.0,65b66f27-653e-4e64-846e-5988a2720e82,251.0,FlatFee,#N/A,#N/A,S2S-BP-XX-CPQ
e3317f3d-6eb9-43ce-95ac-fff21cace19c,Professional Stakeholder Tier 3,USD,#N/A,51.0,#N/A,700.0,62738144-95ea-4f3d-bf96-784a1b0a7462,251.0,FlatFee,#N/A,#N/A,PXTSU-BP-MM-CPQ
e3d26f8d-8c73-4e4f-b0af-c1843d53792d,11+ PD.Org Users - Tier 2,USD,#N/A,11.0,#N/A,348.0,c19785df-6f9f-449a-b989-9ca6cc5a8d09,#N/A,PerUnit,348.0,#N/A,PTP-BP-XX-CPQ
e4123481-9a28-4bef-a79d-5a111912bda6,Professional Stakeholder Tier 2,USD,#N/A,1.0,#N/A,150.0,08aa77ce-86d4-456a-91e2-d31b45b1cb18,51.0,FlatFee,#N/A,#N/A,PRTSU-BP-MM-CPQ
e4c8afa4-ecef-4ee9-bc6e-38b846f95dbe,Professional Stakeholder Tier 5,USD,#N/A,501.0,#N/A,24000.0,844d059a-e26c-4c2f-bcc7-e01470f66ee2,1001.0,FlatFee,#N/A,#N/A,SHP-BP-XX-CPQ
e50f2f7d-3122-4ff5-b10b-7fd161c4b549,Team Stakeholder Tier 6,USD,#N/A,1001.0,#N/A,90000.0,44d351d3-39c0-4ff8-9682-377665d1d9d0,5000.0,FlatFee,#N/A,#N/A,S2T-BP-XX-CPQ
e539eed4-028a-4d02-8b04-530dc5bcf2e4,Professional Services Migration (X-Large) Tier 5,USD,#N/A,2501.0,#N/A,120000.0,35287239-5c87-443a-bf25-3786d6903253,5001.0,FlatFee,#N/A,#N/A,PSVM-SE-SS-CPQ
e6472121-57e1-4ced-9d01-063855beab39,Stakeholder User Fee Tier 1,USD,#N/A,0.0,#N/A,20.0,7925e2cb-71d0-437b-801b-8d985da7c143,#N/A,PerUnit,20.0,#N/A,TTS-BP-MM-CPQ
e6c7410e-479d-4ef5-a588-4217a9bfe161,Business Stakeholder Tier 1,USD,#N/A,0.0,#N/A,0.0,29827e59-b171-46de-96cb-a3baaf7a60dc,1.0,FlatFee,#N/A,#N/A,TTPS-BP-MM-CPQ
e74aec52-8b83-463c-a5b5-9e4ff913f0ae,Tier 2,USD,#N/A,2.0,#N/A,180.0,97a23ce0-9bf7-4c70-b22e-a0c69e4b4b68,4.0,#N/A,#N/A,#N/A,PDVT-AO-LU-CPQ
e83c7ae6-73c3-4057-94aa-4428fb0b059a,Professional Stakeholder User Fee Tier 5,USD,#N/A,501.0,#N/A,2000.0,5cce8dad-000a-4f23-bcf6-6ce1dc2d6916,1001.0,FlatFee,#N/A,#N/A,PPSX-BP-MM-CPQ
e92c8219-54ba-42b2-856a-dad3b8a8b9f5,Professional Stakeholder Tier 3,USD,#N/A,51.0,#N/A,700.0,08aa77ce-86d4-456a-91e2-d31b45b1cb18,251.0,FlatFee,#N/A,#N/A,PRTSU-BP-MM-CPQ
eacb9807-49e1-4ebd-9865-d08c642ee32a,Tier 2,USD,#N/A,2.0,#N/A,180.0,a165039d-1244-4ac7-a04c-96b2a1b6d3b8,4.0,#N/A,#N/A,#N/A,MIRT-AO-LU-CPQ
eaefd397-2cfa-40a6-85c3-5baf4d1e5e45,Tier 6 Standard Tiered Legacy Stakeholder,USD,#N/A,5.0,#N/A,240.0,10f3f097-8c8c-43dd-9ec3-fcbbad623368,#N/A,PerUnit,240.0,#N/A,S2SL-BP-XX-CPQ
eb58f08c-9fd8-4b89-b361-9cf711f201e5,Business Stakeholder Tier 1,USD,#N/A,0.0,#N/A,0.0,77a61120-afd6-4a1c-ad54-3dafee4636c5,1.0,FlatFee,#N/A,#N/A,S2B-BP-XX-CPQ
ee8283c8-8fb5-4faa-a833-bd6af3f50bb0,Tier 2 Professional M2M Tiered,USD,#N/A,6.0,#N/A,46.0,1c2ec536-1b1e-4341-8152-c9b49e6859b5,#N/A,FlatFee,23.0,#N/A,PRFU-BP-MM-CPQ
eeaeda5a-7442-46ce-98b4-51aaa28fadb7,Professional PD.Org Tier 2,USD,#N/A,6.0,#N/A,151.2,dcafdb54-9f85-447b-990c-5df5f19deff4,#N/A,PerUnit,151.2,302.4,PPPX-BP-XX-CPQ
ef3e3793-ac12-4778-8157-424c793d068a,Business Stakeholder Tier 5,USD,#N/A,501.0,#N/A,24000.0,8c8bb0e7-3ff8-4874-a8bc-a8ba1a4965fd,1001.0,FlatFee,#N/A,#N/A,S2B-BP-XX-CPQ-FY21
f145840b-4897-442a-ac2b-aa8ebc8bcabd,Business Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,ef4348d4-be09-4af5-96db-f3770e9e1691,501.0,FlatFee,#N/A,#N/A,S2BC-BP-XX-CPQ
f1661ea6-97c1-45b5-b035-3e8e98be76f8,Tier 1 Standard Tiered Legacy Stakeholder,USD,#N/A,0.0,#N/A,0.0,10f3f097-8c8c-43dd-9ec3-fcbbad623368,1.0,FlatFee,#N/A,#N/A,S2SL-BP-XX-CPQ
f38a6d0e-e513-4434-ad62-de23f42d9d26,Standard Stakeholder Tier 3,USD,#N/A,51.0,#N/A,700.0,3936d099-2d5f-4eb6-978d-83bb4647f93a,251.0,FlatFee,#N/A,#N/A,STPS-BP-MM-CPQ
f5f0e215-735c-40d6-a929-fa755cd444e5,Business Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,8c8bb0e7-3ff8-4874-a8bc-a8ba1a4965fd,501.0,FlatFee,#N/A,#N/A,S2B-BP-XX-CPQ-FY21
f6d4adb7-4e2a-425a-a472-dc2de65a92cb,Standard Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,63901c13-c9c3-4dfe-b90d-be70986a3bcd,501.0,FlatFee,#N/A,#N/A,SHS-BP-XX-CPQ
f71b96fe-46d0-4bd1-a507-7ae8449079bb,Business Stakeholder Tier 1,USD,#N/A,0.0,#N/A,0.0,b202ea13-946e-4388-95a2-dc9a810e1687,1.0,FlatFee,#N/A,#N/A,BSTPS-BP-MM-CPQ
f7cd6de5-41ac-438c-abe4-d9f65222ba04,Professional Stakeholder Tier 3,USD,#N/A,51.0,#N/A,8400.0,86ec9e71-9297-40d4-aadb-f4ebd4230c99,251.0,FlatFee,#N/A,#N/A,SHPX-BP-XX-CPQ
f800c648-7291-45e4-b9ec-2a9f40ebf247,Stakeholder PD.Org Tier 4,USD,#N/A,251.0,#N/A,15000.0,7811e015-30ef-4817-8c52-89807b3adb3b,501.0,FlatFee,#N/A,#N/A,S3T-BP-XX-CPQ
f88234b2-5b53-407e-ba69-d86158ceb20c,Professional Services Migration (XX-Large) Tier 6,USD,#N/A,5001.0,#N/A,150000.0,35287239-5c87-443a-bf25-3786d6903253,#N/A,FlatFee,#N/A,#N/A,PSVM-SE-SS-CPQ
f8ed7f57-6ef6-4f65-8de9-145ed0dbef0e,Standard Stakeholder Tier 4,USD,#N/A,251.0,#N/A,1250.0,fb3627ba-d135-48ed-a1dd-f7f7a28b099a,501.0,FlatFee,#N/A,#N/A,SPSU-BP-MM-CPQ
fa3aef54-ff62-48d3-a7c8-b792f62d0b9f,Stakeholder PD.Org Tier 4,USD,#N/A,251.0,#N/A,15000.0,5d3f59dc-4a4b-45db-86e6-f5fb568b9b4e,501.0,FlatFee,#N/A,#N/A,S3PR-BP-XX-CPQ
fba080e1-c917-4e33-851c-071455ad8bb9,Stakeholder User Tier 3,USD,#N/A,51.0,#N/A,8400.0,7f1be504-05f3-4518-b7f8-c74b1c685c75,251.0,FlatFee,#N/A,#N/A,S2BC-BP-XX-CPQ-FY21
fbda2589-507e-4571-b5db-8fc3f3fc7978,Tier 1 Team Tiered Legacy Stakeholder,USD,#N/A,0.0,#N/A,0.0,4356d58b-e565-432c-a9a8-37857c10d652,1.0,FlatFee,#N/A,#N/A,S2TL-BP-XX-CPQ
fd144323-4a61-4ec4-b262-2df3b4185b74,Professional PD.Org Tier 2,USD,#N/A,11.0,#N/A,228.0,96afeaa0-3e47-4e03-aa16-2390498fcfb9,#N/A,PerUnit,228.0,228.0,PPR-BP-XX-CPQ
fd81b533-05b0-4136-a135-0f447138d2c8,Business Stakeholder Tier 6,USD,#N/A,1001.0,#N/A,90000.0,8c8bb0e7-3ff8-4874-a8bc-a8ba1a4965fd,5001.0,FlatFee,#N/A,#N/A,S2B-BP-XX-CPQ-FY21
fdf91bb3-d9d9-4caa-acf8-7d2bbda4ad79,Tier 5,USD,#N/A,8.0,#N/A,180.0,a165039d-1244-4ac7-a04c-96b2a1b6d3b8,#N/A,#N/A,#N/A,#N/A,MIRT-AO-LU-CPQ
fe840650-b2af-4ca9-907f-8e619d2882c8,Business Stakeholder Tier 3,USD,#N/A,51.0,#N/A,8400.0,77a61120-afd6-4a1c-ad54-3dafee4636c5,251.0,FlatFee,#N/A,#N/A,S2B-BP-XX-CPQ
ff85a156-a285-46df-8143-45daccdfa5a5,Tier 3 PD.Org Tiered Legacy Stakeholder,USD,#N/A,2.0,#N/A,240.0,f8847893-6609-4f6b-982f-d07d6236000f,3.0,FlatFee,#N/A,#N/A,S3PPL-BP-XX-CPQ
